transaction_id,customer_id,merchant_id,amount,payment_method,status,timestamp
T006367,C0466,M0020,9051.57,WALLET,SUCCESS,2026-08-13 19:16:40.163249
T006368,C0148,M0037,19556.65,NET_BANKING,SUCCESS,2026-06-26 14:52:33.182651
T006369,C0018,M0025,7191.81,CARD,SUCCESS,2026-08-13 12:42:27.550688
T006370,C0181,M0040,33657.86,WALLET,SUCCESS,2026-08-26 02:32:09.375058
T006371,C0344,M0004,36411.95,WALLET,SUCCESS,2026-08-02 03:53:06.568553
T006372,C0229,M0001,3953.47,UPI,FAILED,2026-08-08 00:13:38.926516
T006373,C0194,M0025,20099.23,NET_BANKING,FAILED,2026-08-21 19:19:53.806160
T006374,C0475,M0040,5609.76,NET_BANKING,SUCCESS,2026-06-13 07:33:23.857311
T006375,C0187,M0028,6451.39,CARD,SUCCESS,2026-07-07 19:36:39.262274
T006376,C0021,M0049,20796.72,NET_BANKING,SUCCESS,2026-08-10 16:27:21.843828
T006377,C0208,M0002,34433.02,WALLET,SUCCESS,2026-08-08 21:23:05.587131
T006378,C0121,M0008,182.02,CARD,SUCCESS,2026-08-06 22:12:34.386927
T006379,C0290,M0010,46343.29,UPI,SUCCESS,2026-08-15 15:49:23.121449
T006380,C0446,M0033,27739.88,UPI,SUCCESS,2026-06-26 06:44:53.145537
T006381,C0288,M0018,35900.01,CARD,SUCCESS,2026-09-03 07:02:30.012094
T006382,C0463,M0041,28521.53,WALLET,SUCCESS,2026-06-30 02:11:58.881735
T006383,C0042,M0013,6790.36,NET_BANKING,SUCCESS,2026-07-13 20:49:07.039854
T006384,C0142,M0020,24021.27,UPI,PENDING,2026-08-19 16:11:49.548679
T006385,C0302,M0046,22957.54,UPI,SUCCESS,2026-08-03 20:30:40.660591
T006386,C0432,M0045,11322.25,WALLET,SUCCESS,2026-09-05 11:09:17.159082
T006387,C0057,M0001,15088.22,WALLET,SUCCESS,2026-08-11 08:06:40.392956
T006388,C0376,M0049,1525.94,UPI,SUCCESS,2026-06-09 23:58:09.691439
T006389,C0495,M0010,8818.84,CARD,SUCCESS,2026-06-28 21:50:10.936063
T006390,C0337,M0006,24093.37,CARD,PENDING,2026-07-30 20:47:36.382626
T006391,C0331,M0006,41906.61,WALLET,SUCCESS,2026-07-28 09:45:58.448882
T006392,C0460,M0049,3019.25,NET_BANKING,SUCCESS,2026-06-15 05:52:30.660215
T006393,C0311,M0008,3223.86,WALLET,SUCCESS,2026-07-15 18:12:10.321383
T006394,C0489,M0036,45385.63,WALLET,SUCCESS,2026-07-30 08:20:02.567153
T006395,C0079,M0033,23295.77,NET_BANKING,SUCCESS,2026-07-20 12:41:26.795555
T006396,C0353,M0005,5824.66,WALLET,SUCCESS,2026-08-09 20:09:12.890254
T006397,C0149,M0048,31091.29,NET_BANKING,SUCCESS,2026-06-27 14:34:56.230216
T006398,C0301,M0016,28580.94,UPI,SUCCESS,2026-06-12 01:21:30.238505
T006399,C0190,M0001,46024.22,WALLET,SUCCESS,2026-07-27 08:33:55.658142
T006400,C0264,M0017,48996.87,WALLET,SUCCESS,2026-07-18 12:11:26.470522
T006401,C0351,M0021,3386.63,UPI,SUCCESS,2026-07-31 23:21:24.539594
T006402,C0338,M0048,20479.54,WALLET,SUCCESS,2026-07-21 11:39:41.110739
T006403,C0230,M0041,14830.29,CARD,SUCCESS,2026-08-28 11:34:13.404345
T006404,C0210,M0022,18517.39,UPI,SUCCESS,2026-07-04 05:24:25.906490
T006405,C0366,M0005,27678.21,WALLET,SUCCESS,2026-07-28 05:26:50.680198
T006406,C0020,M0028,33255.79,WALLET,FAILED,2026-08-30 01:23:45.891637
T006407,C0422,M0018,45138.28,WALLET,SUCCESS,2026-07-29 04:39:29.666353
T006408,C0037,M0006,37949.28,NET_BANKING,SUCCESS,2026-07-13 09:49:52.398249
T006409,C0102,M0022,25902.05,UPI,SUCCESS,2026-08-14 09:18:38.662720
T006410,C0085,M0016,31440.35,WALLET,PENDING,2026-08-26 16:05:53.571979
T006411,C0413,M0030,42316.51,WALLET,SUCCESS,2026-08-17 20:38:04.565914
T006412,C0493,M0002,7333.01,CARD,PENDING,2026-08-27 15:27:16.036705
T006413,C0052,M0033,10545.1,NET_BANKING,SUCCESS,2026-06-27 23:08:29.768762
T006414,C0436,M0029,2435.01,NET_BANKING,SUCCESS,2026-07-21 02:21:44.330090
T006415,C0378,M0033,4889.18,WALLET,SUCCESS,2026-09-02 18:11:52.885029
T006416,C0485,M0048,16002.44,CARD,SUCCESS,2026-07-08 14:56:46.566866
T006417,C0395,M0043,40213.36,WALLET,FAILED,2026-06-11 00:24:48.323142
T006418,C0173,M0002,10060.82,NET_BANKING,PENDING,2026-08-02 09:15:37.256436
T006419,C0181,M0034,23815.07,WALLET,FAILED,2026-07-08 21:23:19.826917
T006420,C0119,M0003,437.24,WALLET,SUCCESS,2026-06-27 13:28:40.614518
T006421,C0332,M0023,16273.75,NET_BANKING,SUCCESS,2026-06-22 07:36:30.891403
T006422,C0254,M0049,27214.08,CARD,SUCCESS,2026-07-07 03:44:17.082273
T006423,C0211,M0022,5701.72,NET_BANKING,SUCCESS,2026-06-24 13:06:53.606342
T006424,C0139,M0019,41614.05,NET_BANKING,SUCCESS,2026-06-19 18:42:45.037438
T006425,C0225,M0013,13980.88,UPI,SUCCESS,2026-08-19 05:11:02.621152
T006426,C0337,M0027,45220.21,CARD,FAILED,2026-07-26 04:32:17.628393
T006427,C0161,M0041,8085.77,UPI,FAILED,2026-08-19 14:25:49.829674
T006428,C0471,M0006,11275.33,UPI,SUCCESS,2026-06-27 04:09:14.066353
T006429,C0490,M0003,23498.19,NET_BANKING,SUCCESS,2026-07-10 20:41:53.839937
T006430,C0402,M0041,26613.96,UPI,SUCCESS,2026-08-11 05:59:48.649977
T006431,C0428,M0038,11393.72,WALLET,SUCCESS,2026-06-15 11:37:23.587035
T006432,C0193,M0033,38931.6,WALLET,SUCCESS,2026-08-23 16:56:14.225165
T006433,C0103,M0011,14296.58,NET_BANKING,PENDING,2026-06-27 14:55:28.065749
T006434,C0211,M0029,5041.87,WALLET,SUCCESS,2026-08-19 13:04:36.074246
T006435,C0410,M0041,33377.55,UPI,PENDING,2026-08-18 17:13:42.991475
T006436,C0346,M0045,33831.26,NET_BANKING,SUCCESS,2026-07-11 10:11:03.231189
T006437,C0444,M0044,27534.72,UPI,FAILED,2026-08-04 19:37:16.516963
T006438,C0495,M0038,45708.66,NET_BANKING,SUCCESS,2026-06-13 04:02:11.330468
T006439,C0333,M0017,25601.59,NET_BANKING,SUCCESS,2026-09-04 08:22:45.790831
T006440,C0038,M0045,5223.76,WALLET,SUCCESS,2026-06-13 10:30:13.182590
T006441,C0016,M0043,43826.73,NET_BANKING,SUCCESS,2026-07-03 05:46:48.707259
T006442,C0264,M0005,31269.88,UPI,SUCCESS,2026-08-09 05:34:46.073484
T006443,C0337,M0002,23680.88,NET_BANKING,SUCCESS,2026-09-03 14:37:25.151154
T006444,C0435,M0040,47083.35,UPI,SUCCESS,2026-07-13 08:04:10.289995
T006445,C0303,M0004,31284.45,UPI,SUCCESS,2026-07-16 19:14:56.739580
T006446,C0031,M0014,38879.59,UPI,SUCCESS,2026-06-15 04:44:14.070249
T006447,C0496,M0011,41016.47,UPI,SUCCESS,2026-08-08 17:52:28.677952
T006448,C0201,M0024,9333.18,CARD,SUCCESS,2026-06-24 12:46:16.954863
T006449,C0043,M0005,47509.48,NET_BANKING,SUCCESS,2026-08-21 10:13:09.629319
T006450,C0311,M0004,23725.17,NET_BANKING,SUCCESS,2026-06-19 12:06:10.560178
T006451,C0032,M0027,39166.13,CARD,SUCCESS,2026-08-10 00:24:32.833311
T006452,C0204,M0010,1160.88,CARD,SUCCESS,2026-06-10 05:21:22.506964
T006453,C0333,M0009,48786.5,WALLET,SUCCESS,2026-07-23 09:55:04.527809
T006454,C0291,M0007,11113.19,NET_BANKING,SUCCESS,2026-07-16 16:39:42.174948
T006455,C0217,M0014,3290.78,NET_BANKING,SUCCESS,2026-08-24 11:27:22.270448
T006456,C0014,M0015,35667.79,CARD,SUCCESS,2026-08-24 12:59:35.317306
T006457,C0229,M0004,22500.31,WALLET,SUCCESS,2026-07-26 14:27:41.287480
T006458,C0319,M0036,41345.19,CARD,SUCCESS,2026-07-19 15:39:38.199270
T006459,C0354,M0011,17712.7,UPI,SUCCESS,2026-06-22 16:45:30.530802
T006460,C0197,M0040,38711.55,NET_BANKING,SUCCESS,2026-08-07 02:08:01.796052
T006461,C0306,M0017,32954.04,WALLET,FAILED,2026-09-02 03:57:33.615253
T006462,C0359,M0041,47988.86,UPI,SUCCESS,2026-07-03 10:49:21.585838
T006463,C0318,M0010,5911.25,UPI,SUCCESS,2026-08-20 21:45:25.946087
T006464,C0476,M0042,21441.65,WALLET,SUCCESS,2026-07-02 00:32:27.670985
T006465,C0269,M0030,10060.11,UPI,SUCCESS,2026-08-19 08:35:54.094169
T006466,C0265,M0034,11374.73,UPI,SUCCESS,2026-09-02 10:14:13.001182
T006467,C0268,M0009,21839.18,WALLET,SUCCESS,2026-08-14 10:02:59.114957
T006468,C0363,M0044,994.66,WALLET,SUCCESS,2026-06-18 04:19:28.624274
T006469,C0488,M0032,4482.9,UPI,SUCCESS,2026-08-04 10:30:46.589076
T006470,C0021,M0010,32816.1,UPI,SUCCESS,2026-07-25 13:08:15.457235
T006471,C0033,M0011,5292.81,NET_BANKING,SUCCESS,2026-08-25 11:55:19.914648
T006472,C0290,M0024,25107.17,CARD,FAILED,2026-07-28 23:43:46.124794
T006473,C0073,M0002,20247.86,UPI,SUCCESS,2026-08-24 11:27:40.593162
T006474,C0249,M0018,47573.3,NET_BANKING,SUCCESS,2026-06-25 10:12:35.649087
T006475,C0485,M0030,2889.82,WALLET,SUCCESS,2026-07-09 14:03:44.605960
T006476,C0411,M0032,15288.52,CARD,SUCCESS,2026-08-10 11:09:07.495473
T006477,C0103,M0049,37509.66,CARD,SUCCESS,2026-06-08 20:05:05.513205
T006478,C0425,M0037,13672.69,UPI,SUCCESS,2026-08-10 13:28:51.345363
T006479,C0006,M0029,12039.71,NET_BANKING,PENDING,2026-07-27 17:18:26.245908
T006480,C0107,M0029,18701.84,NET_BANKING,SUCCESS,2026-07-25 05:56:09.925958
T006481,C0249,M0044,28725.52,CARD,SUCCESS,2026-07-11 08:08:44.435277
T006482,C0363,M0001,22602.43,CARD,SUCCESS,2026-06-28 12:56:29.412248
T006483,C0198,M0011,25669.31,WALLET,PENDING,2026-07-01 17:15:16.920093
T006484,C0108,M0021,26332.9,WALLET,SUCCESS,2026-06-26 23:40:01.168656
T006485,C0150,M0045,18071.21,CARD,SUCCESS,2026-07-27 21:17:24.430212
T006486,C0215,M0044,25018.21,CARD,SUCCESS,2026-07-13 21:07:41.192331
T006487,C0403,M0045,18980.24,UPI,SUCCESS,2026-07-23 18:52:04.597558
T006488,C0440,M0025,32136.23,UPI,SUCCESS,2026-06-16 14:42:58.694921
T006489,C0249,M0038,9875.2,WALLET,SUCCESS,2026-06-23 03:41:05.035016
T006490,C0080,M0011,43007.96,CARD,SUCCESS,2026-06-17 07:53:39.181970
T006491,C0408,M0007,43656.64,UPI,SUCCESS,2026-08-31 10:23:42.565469
T006492,C0026,M0017,28885.67,NET_BANKING,SUCCESS,2026-06-14 17:33:45.042930
T006493,C0470,M0019,29158.11,NET_BANKING,SUCCESS,2026-06-26 04:46:51.524433
T006494,C0165,M0006,15135.82,CARD,SUCCESS,2026-07-31 06:01:09.806228
T006495,C0349,M0014,4384.83,UPI,SUCCESS,2026-06-09 16:14:42.609963
T006496,C0419,M0023,19739.67,UPI,SUCCESS,2026-08-07 10:36:51.019049
T006497,C0057,M0025,28810.26,UPI,SUCCESS,2026-08-09 19:10:14.451514
T006498,C0124,M0027,36049.08,CARD,SUCCESS,2026-06-13 20:53:25.720432
T006499,C0232,M0033,43551.8,WALLET,SUCCESS,2026-06-16 00:36:31.848265
T006500,C0188,M0042,34958.69,NET_BANKING,SUCCESS,2026-07-10 05:47:59.199837
T006501,C0202,M0029,38663.34,WALLET,SUCCESS,2026-06-13 20:27:23.984160
T006502,C0281,M0001,25197.71,NET_BANKING,SUCCESS,2026-07-24 11:55:10.841450
T006503,C0082,M0043,40790.52,NET_BANKING,PENDING,2026-08-15 18:02:22.027745
T006504,C0119,M0047,15642.25,UPI,SUCCESS,2026-08-22 11:30:38.955952
T006505,C0478,M0022,1400.1,CARD,SUCCESS,2026-06-25 05:38:30.050261
T006506,C0390,M0046,2504.82,UPI,FAILED,2026-07-11 18:22:41.216473
T006507,C0386,M0027,18616.03,NET_BANKING,SUCCESS,2026-07-28 15:04:57.101447
T006508,C0293,M0046,46983.73,UPI,FAILED,2026-08-16 09:25:26.929025
T006509,C0175,M0018,35729.37,NET_BANKING,SUCCESS,2026-06-08 09:09:07.636349
T006510,C0423,M0026,6513.85,UPI,SUCCESS,2026-08-17 00:21:58.373733
T006511,C0068,M0026,7293.73,CARD,SUCCESS,2026-09-04 05:24:55.273969
T006512,C0334,M0011,39874.36,UPI,SUCCESS,2026-06-19 12:05:56.086403
T006513,C0390,M0032,21783.69,UPI,SUCCESS,2026-06-12 18:47:24.127126
T006514,C0080,M0038,28465.54,NET_BANKING,SUCCESS,2026-06-19 03:02:49.846476
T006515,C0250,M0020,47491.63,WALLET,SUCCESS,2026-06-17 00:12:22.709515
T006516,C0201,M0014,21041.83,CARD,SUCCESS,2026-07-29 12:39:44.705514
T006517,C0359,M0027,10878.15,WALLET,SUCCESS,2026-08-08 21:30:29.209166
T006518,C0382,M0045,49682.38,UPI,SUCCESS,2026-06-26 05:32:43.841314
T006519,C0448,M0012,26746.46,CARD,SUCCESS,2026-09-04 08:34:15.376017
T006520,C0282,M0004,12524.78,UPI,FAILED,2026-06-09 22:27:46.045178
T006521,C0440,M0048,3583.83,NET_BANKING,SUCCESS,2026-07-11 01:35:04.808579
T006522,C0005,M0031,48803.82,NET_BANKING,FAILED,2026-07-02 18:01:03.962356
T006523,C0424,M0030,39446.62,CARD,SUCCESS,2026-07-23 22:29:17.930590
T006524,C0465,M0050,2939.39,WALLET,SUCCESS,2026-08-01 20:28:46.348003
T006525,C0238,M0050,21916.23,WALLET,SUCCESS,2026-07-01 03:23:31.461334
T006526,C0105,M0001,24534.11,NET_BANKING,SUCCESS,2026-07-11 01:27:51.385318
T006527,C0477,M0002,18230.61,UPI,SUCCESS,2026-08-23 09:56:01.244761
T006528,C0490,M0046,4051.98,WALLET,SUCCESS,2026-08-20 07:51:51.489952
T006529,C0092,M0035,38013.48,WALLET,SUCCESS,2026-07-07 08:59:59.047578
T006530,C0469,M0006,12478.57,NET_BANKING,SUCCESS,2026-08-10 09:42:38.896226
T006531,C0291,M0021,41577.48,WALLET,SUCCESS,2026-07-29 23:10:15.732366
T006532,C0392,M0026,12309.71,WALLET,SUCCESS,2026-07-21 21:19:26.037611
T006533,C0119,M0006,42589.83,NET_BANKING,SUCCESS,2026-06-29 09:32:23.842589
T006534,C0020,M0025,36965.14,UPI,SUCCESS,2026-06-29 19:15:04.976388
T006535,C0438,M0002,28729.6,WALLET,SUCCESS,2026-06-29 17:39:19.719725
T006536,C0362,M0003,26977.44,CARD,SUCCESS,2026-06-22 20:49:11.986178
T006537,C0064,M0004,27330.6,NET_BANKING,SUCCESS,2026-06-30 17:22:01.829258
T006538,C0097,M0029,48287.81,UPI,SUCCESS,2026-07-31 22:30:35.473594
T006539,C0301,M0021,18509.52,NET_BANKING,SUCCESS,2026-09-05 08:55:46.771745
T006540,C0377,M0007,38485.24,UPI,SUCCESS,2026-07-22 16:54:50.578452
T006541,C0132,M0015,13497.27,UPI,SUCCESS,2026-07-23 19:06:56.219411
T006542,C0150,M0028,13876.95,WALLET,SUCCESS,2026-09-02 05:18:39.492383
T006543,C0240,M0025,14131.9,WALLET,SUCCESS,2026-08-29 09:11:52.809059
T006544,C0048,M0038,22833.82,CARD,SUCCESS,2026-07-20 02:33:30.378353
T006545,C0349,M0037,3239.54,CARD,SUCCESS,2026-07-27 22:15:07.040833
T006546,C0251,M0026,30849.51,UPI,SUCCESS,2026-08-21 14:56:19.904670
T006547,C0337,M0002,26264.69,WALLET,SUCCESS,2026-08-28 07:57:14.565819
T006548,C0400,M0026,5253.75,CARD,PENDING,2026-06-30 21:10:09.437294
T006549,C0374,M0038,16077.58,CARD,SUCCESS,2026-07-31 14:26:13.110761
T006550,C0246,M0022,1261.03,CARD,SUCCESS,2026-07-07 10:27:41.949487
T006551,C0332,M0049,13271.2,CARD,SUCCESS,2026-08-25 13:10:32.865602
T006552,C0326,M0021,41935.8,NET_BANKING,SUCCESS,2026-06-24 21:57:20.186050
T006553,C0167,M0044,1926.88,WALLET,SUCCESS,2026-07-22 19:07:32.340683
T006554,C0015,M0028,45911.33,NET_BANKING,SUCCESS,2026-09-03 22:47:37.687439
T006555,C0496,M0020,34685.23,WALLET,FAILED,2026-08-19 13:15:40.660395
T006556,C0440,M0026,43152.41,NET_BANKING,FAILED,2026-06-23 05:26:54.946848
T006557,C0324,M0032,47587.01,UPI,SUCCESS,2026-08-06 15:22:48.438974
T006558,C0388,M0029,36388.74,NET_BANKING,SUCCESS,2026-07-16 01:32:19.681296
T006559,C0426,M0007,47894.03,UPI,SUCCESS,2026-06-26 09:52:18.332023
T006560,C0051,M0028,12022.79,UPI,SUCCESS,2026-06-15 22:44:51.286659
T006561,C0250,M0011,33876.88,UPI,SUCCESS,2026-06-09 09:20:21.583453
T006562,C0337,M0040,18745.82,CARD,SUCCESS,2026-06-21 20:58:55.335230
T006563,C0248,M0017,1657.49,NET_BANKING,SUCCESS,2026-07-06 06:02:55.828670
T006564,C0282,M0014,48466.67,NET_BANKING,SUCCESS,2026-07-18 09:34:28.810670
T006565,C0115,M0005,44153.42,NET_BANKING,SUCCESS,2026-07-05 06:25:30.230292
T006566,C0111,M0036,10710.63,WALLET,SUCCESS,2026-07-03 18:46:42.650361
T006567,C0327,M0024,13641.94,CARD,SUCCESS,2026-08-20 08:11:16.591862
T006568,C0376,M0047,42356.71,WALLET,SUCCESS,2026-06-28 14:31:54.759363
T006569,C0361,M0044,22692.86,WALLET,SUCCESS,2026-07-01 01:24:38.117497
T006570,C0070,M0018,46285.58,WALLET,SUCCESS,2026-06-13 16:39:22.226152
T006571,C0128,M0037,8891.17,NET_BANKING,SUCCESS,2026-07-14 12:18:50.806170
T006572,C0052,M0029,2183.53,UPI,SUCCESS,2026-08-08 18:22:48.748539
T006573,C0449,M0045,37647.02,UPI,SUCCESS,2026-09-02 13:57:48.424850
T006574,C0176,M0006,33598.85,WALLET,SUCCESS,2026-06-10 00:25:47.894277
T006575,C0253,M0009,43458.36,WALLET,SUCCESS,2026-07-16 14:57:25.071895
T006576,C0224,M0044,30645.34,NET_BANKING,SUCCESS,2026-08-30 19:01:19.010235
T006577,C0146,M0017,24096.18,NET_BANKING,SUCCESS,2026-08-24 14:00:22.618019
T006578,C0140,M0018,10610.88,CARD,SUCCESS,2026-07-29 18:17:12.473855
T006579,C0045,M0038,14131.35,UPI,FAILED,2026-08-17 12:56:41.431119
T006580,C0155,M0018,6397.82,WALLET,SUCCESS,2026-08-18 10:26:01.168112
T006581,C0057,M0016,40979.56,WALLET,SUCCESS,2026-08-20 17:20:57.503845
T006582,C0295,M0018,9272.61,WALLET,SUCCESS,2026-06-09 03:02:07.984959
T006583,C0072,M0041,19634.8,UPI,SUCCESS,2026-06-26 21:46:49.631467
T006584,C0485,M0036,37416.18,WALLET,SUCCESS,2026-08-22 16:57:50.025428
T006585,C0322,M0037,3506.0,UPI,SUCCESS,2026-08-10 01:53:53.557796
T006586,C0013,M0010,18022.69,UPI,SUCCESS,2026-08-04 19:13:49.794306
T006587,C0435,M0036,32638.66,CARD,SUCCESS,2026-09-01 11:18:47.570380
T006588,C0089,M0038,46224.64,CARD,SUCCESS,2026-07-29 05:08:30.979798
T006589,C0340,M0004,16629.49,WALLET,SUCCESS,2026-08-23 17:17:30.417956
T006590,C0125,M0042,31005.05,UPI,SUCCESS,2026-07-25 03:17:01.744626
T006591,C0329,M0039,24112.05,CARD,SUCCESS,2026-08-10 00:13:33.709980
T006592,C0121,M0028,48779.62,CARD,SUCCESS,2026-07-23 16:57:15.679916
T006593,C0452,M0049,25297.72,WALLET,SUCCESS,2026-08-22 08:05:12.143215
T006594,C0402,M0001,20482.36,CARD,FAILED,2026-06-17 09:16:22.259959
T006595,C0289,M0013,23660.81,WALLET,SUCCESS,2026-08-10 23:31:00.697652
T006596,C0421,M0024,27822.88,WALLET,SUCCESS,2026-08-25 20:46:53.506064
T006597,C0455,M0039,44341.19,CARD,SUCCESS,2026-06-28 21:16:57.880436
T006598,C0432,M0014,23974.38,WALLET,SUCCESS,2026-09-05 05:35:13.682504
T006599,C0406,M0019,32536.82,CARD,SUCCESS,2026-06-14 21:10:33.608050
T006600,C0142,M0035,25079.46,UPI,SUCCESS,2026-06-29 03:20:40.791962
T006601,C0379,M0049,15807.53,UPI,SUCCESS,2026-08-19 02:19:31.192797
T006602,C0265,M0019,38212.62,CARD,SUCCESS,2026-07-25 11:48:52.194049
T006603,C0104,M0025,34957.58,CARD,PENDING,2026-07-16 04:36:20.731721
T006604,C0240,M0049,7413.36,UPI,SUCCESS,2026-07-26 19:52:45.683766
T006605,C0245,M0010,27474.02,CARD,SUCCESS,2026-08-04 20:40:32.110451
T006606,C0363,M0042,4007.2,UPI,PENDING,2026-06-25 19:40:32.443998
T006607,C0284,M0036,16817.6,UPI,SUCCESS,2026-08-21 16:17:11.318678
T006608,C0265,M0001,26736.44,CARD,SUCCESS,2026-06-30 01:13:58.590151
T006609,C0302,M0008,9312.07,CARD,SUCCESS,2026-08-23 06:37:06.323018
T006610,C0034,M0048,12534.66,WALLET,SUCCESS,2026-06-08 20:52:02.029750
T006611,C0147,M0035,18835.24,CARD,SUCCESS,2026-07-24 00:36:33.563318
T006612,C0214,M0047,31762.64,NET_BANKING,SUCCESS,2026-08-12 04:37:04.851272
T006613,C0273,M0019,7612.72,CARD,PENDING,2026-06-27 05:39:20.663543
T006614,C0322,M0010,18079.85,WALLET,FAILED,2026-08-31 21:47:31.066935
T006615,C0362,M0024,4491.28,UPI,PENDING,2026-07-14 03:09:56.041685
T006616,C0362,M0032,38893.84,WALLET,SUCCESS,2026-08-05 20:12:22.298186
T006617,C0150,M0005,37807.08,NET_BANKING,PENDING,2026-06-15 17:02:39.494398
T006618,C0068,M0006,13064.45,NET_BANKING,SUCCESS,2026-08-30 19:37:17.544225
T006619,C0283,M0034,4464.68,NET_BANKING,PENDING,2026-08-03 09:13:52.364892
T006620,C0143,M0032,20191.31,NET_BANKING,SUCCESS,2026-09-03 02:41:35.777129
T006621,C0223,M0050,16282.66,WALLET,SUCCESS,2026-09-05 08:09:12.781656
T006622,C0203,M0014,5636.94,CARD,SUCCESS,2026-06-30 04:05:20.336728
T006623,C0147,M0003,26442.74,UPI,SUCCESS,2026-06-09 19:46:12.417885
T006624,C0222,M0027,11628.75,CARD,PENDING,2026-07-06 10:44:59.073503
T006625,C0073,M0006,39335.78,CARD,SUCCESS,2026-08-02 05:15:06.672221
T006626,C0459,M0045,43887.0,UPI,FAILED,2026-08-15 16:23:42.928178
T006627,C0309,M0023,5796.54,WALLET,SUCCESS,2026-06-07 21:34:20.892521
T006628,C0161,M0019,42726.58,NET_BANKING,SUCCESS,2026-08-31 17:56:09.468935
T006629,C0085,M0040,48193.05,UPI,FAILED,2026-07-07 13:24:22.451045
T006630,C0248,M0004,29613.67,UPI,SUCCESS,2026-06-24 18:50:56.654374
T006631,C0077,M0022,27065.97,NET_BANKING,SUCCESS,2026-07-17 05:28:30.757654
T006632,C0280,M0033,40847.1,UPI,SUCCESS,2026-07-20 07:46:28.082740
T006633,C0424,M0031,20478.86,CARD,FAILED,2026-06-19 22:40:31.058654
T006634,C0304,M0028,12805.27,CARD,SUCCESS,2026-09-04 12:17:20.464309
T006635,C0224,M0015,48799.78,WALLET,SUCCESS,2026-08-10 22:46:06.266376
T006636,C0217,M0045,46840.29,NET_BANKING,SUCCESS,2026-07-20 09:46:32.940313
T006637,C0281,M0049,26865.98,CARD,SUCCESS,2026-08-05 12:13:11.184085
T006638,C0190,M0005,11541.78,UPI,SUCCESS,2026-07-27 15:00:01.190069
T006639,C0135,M0007,37149.08,CARD,SUCCESS,2026-08-18 19:40:09.530807
T006640,C0174,M0005,33493.95,WALLET,SUCCESS,2026-07-29 13:29:06.586771
T006641,C0103,M0010,6037.61,UPI,FAILED,2026-06-20 09:25:46.786932
T006642,C0488,M0042,36821.33,WALLET,FAILED,2026-06-09 05:49:47.743597
T006643,C0436,M0030,11574.54,NET_BANKING,SUCCESS,2026-07-24 04:07:21.716106
T006644,C0070,M0026,34467.74,WALLET,SUCCESS,2026-07-03 03:40:37.123003
T006645,C0228,M0042,24381.06,CARD,SUCCESS,2026-07-07 13:49:26.734692
T006646,C0067,M0016,5710.14,CARD,SUCCESS,2026-07-20 20:17:58.860633
T006647,C0202,M0017,37349.61,CARD,SUCCESS,2026-06-25 16:03:52.636075
T006648,C0260,M0026,24630.89,WALLET,SUCCESS,2026-07-13 05:47:48.131543
T006649,C0158,M0020,30814.01,CARD,SUCCESS,2026-08-08 21:06:56.432241
T006650,C0202,M0042,27741.47,UPI,SUCCESS,2026-08-07 07:36:19.835750
T006651,C0235,M0033,25708.46,WALLET,PENDING,2026-06-16 04:46:38.168352
T006652,C0048,M0004,16661.6,UPI,SUCCESS,2026-07-14 10:55:14.180307
T006653,C0086,M0016,29464.9,NET_BANKING,SUCCESS,2026-08-18 08:26:48.060419
T006654,C0351,M0027,36090.26,UPI,SUCCESS,2026-07-29 04:37:52.840084
T006655,C0045,M0022,46244.14,WALLET,SUCCESS,2026-08-04 04:32:44.869111
T006656,C0022,M0040,21756.84,UPI,PENDING,2026-07-24 07:17:19.875160
T006657,C0249,M0005,26568.59,CARD,PENDING,2026-07-30 19:21:11.249603
T006658,C0491,M0019,48933.68,CARD,FAILED,2026-06-21 19:43:41.494719
T006659,C0032,M0007,23272.94,WALLET,SUCCESS,2026-08-29 20:22:26.063723
T006660,C0256,M0045,24546.06,UPI,SUCCESS,2026-08-19 03:31:31.785244
T006661,C0030,M0038,27558.05,UPI,SUCCESS,2026-08-03 22:01:24.752515
T006662,C0243,M0030,24080.61,UPI,PENDING,2026-08-05 10:10:47.321246
T006663,C0095,M0021,19593.43,WALLET,FAILED,2026-07-19 16:29:37.772464
T006664,C0416,M0031,44206.74,NET_BANKING,SUCCESS,2026-06-23 03:03:02.064533
T006665,C0172,M0048,2018.68,CARD,SUCCESS,2026-07-30 08:30:33.721508
T006666,C0415,M0008,17967.76,WALLET,SUCCESS,2026-08-23 06:52:11.215282
T006667,C0440,M0019,8787.91,WALLET,SUCCESS,2026-06-28 14:58:51.392827
T006668,C0363,M0017,34629.88,NET_BANKING,SUCCESS,2026-08-05 02:33:45.809437
T006669,C0241,M0007,14651.81,UPI,SUCCESS,2026-08-22 16:58:30.475615
T006670,C0133,M0012,37970.24,NET_BANKING,SUCCESS,2026-08-03 16:21:21.830086
T006671,C0429,M0042,20951.78,CARD,SUCCESS,2026-07-22 04:53:05.321770
T006672,C0211,M0015,26413.18,WALLET,SUCCESS,2026-07-14 03:19:25.631131
T006673,C0069,M0018,26864.19,UPI,SUCCESS,2026-08-22 05:41:22.848718
T006674,C0425,M0026,48606.57,UPI,SUCCESS,2026-08-11 14:02:52.196252
T006675,C0379,M0001,38397.07,CARD,SUCCESS,2026-06-11 15:48:26.556562
T006676,C0206,M0020,4642.69,NET_BANKING,SUCCESS,2026-06-10 16:50:35.061278
T006677,C0450,M0049,35302.9,NET_BANKING,FAILED,2026-08-05 20:30:33.915971
